food_id,platform,restaurant_name,restaurant_id,food_item,category,food_price,delivery_fee,packaging_fee,tax_amount,final_price,delivery_time_min,restaurant_rating,review_count,available_coupon,coupon_discount,cashback,free_delivery,demand_level,time_slot,day_of_week,festival_indicator,timestamp
FOOD007946,Zomato,Rolls Kingdom,RES0043,Mutton Seekh Roll,Rolls,363.66,0.0,25.62,18.18,363.66,41,4.2,6793,1,50.27,0.0,Yes,Medium,Lunch,Friday,0,2026-03-20 16:41:31
FOOD007947,Swiggy,Burger King,RES0012,Double Patty Burger,Burger,228.52,24.34,18.29,15.81,261.77,36,3.9,11971,1,25.19,0.0,No,Medium,Lunch,Wednesday,0,2026-06-24 16:39:15
FOOD007948,Zomato,La Pino'z Pizza,RES0009,Peppy Paneer Pizza,Pizza,398.62,30.01,13.55,25.33,467.51,26,3.9,11848,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-07-07 01:01:52
FOOD007949,Swiggy,Baskin Robbins,RES0035,Gulab Jamun (4 pc),Desserts,180.21,0.0,21.49,9.01,210.71,19,4.5,1397,0,0.0,0.0,Yes,Low,Breakfast,Wednesday,0,2026-03-18 09:10:54
FOOD007950,Zomato,Labbaik Sweets,RES0033,Kaju Katli (250g),Desserts,300.76,24.59,24.19,19.46,300.76,30,4.1,7427,1,80.25,0.0,No,Medium,Lunch,Thursday,0,2026-05-14 14:23:54
FOOD007951,Swiggy,Ohri's Jiva Imperia,RES0031,Paneer Butter Masala,North Indian,331.54,33.48,18.3,22.6,405.92,36,4.6,5776,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-03-26 17:50:04
FOOD007952,Zomato,La Pino'z Pizza,RES0009,Peppy Paneer Pizza,Pizza,286.13,0.0,19.91,14.31,286.13,26,4.0,11930,1,37.01,0.0,Yes,Medium,Dinner,Monday,0,2026-03-23 21:27:58
FOOD007953,Zomato,Shah Ghouse,RES0003,Veg Biryani,Biryani,177.56,32.23,16.81,14.68,241.28,30,3.8,772,0,0.0,34.02,No,Medium,Lunch,Thursday,0,2026-06-04 14:11:52
FOOD007954,Swiggy,Sandwich Zone,RES0049,Club Sandwich,Sandwich,188.72,27.12,17.63,14.32,202.6,33,3.4,1277,1,45.19,0.0,No,Medium,Dinner,Sunday,0,2026-07-19 21:02:18
FOOD007955,Zomato,Chutneys,RES0022,Idli Sambar,South Indian,93.59,0.0,23.96,4.68,93.59,20,4.2,3057,1,30.28,0.0,Yes,Low,Breakfast,Wednesday,0,2026-05-06 08:54:16
FOOD007956,Swiggy,Salad Days,RES0053,Quinoa Bowl,Salads,527.8,0.0,25.54,26.39,579.73,40,4.0,3467,0,0.0,23.73,Yes,Medium,Dinner,Sunday,0,2026-07-05 19:39:00
FOOD007957,Swiggy,Absolute Barbecues,RES0028,Veg Thali,North Indian,492.1,0.0,22.59,24.61,492.1,19,4.2,3329,1,69.15,0.0,Yes,Medium,Lunch,Saturday,0,2026-04-25 16:00:49
FOOD007958,Swiggy,Third Wave Coffee,RES0038,Fresh Lime Soda,Beverages,203.4,33.17,30.44,16.14,283.15,34,4.3,1959,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-05-14 22:41:00
FOOD007959,Zomato,Mainland China,RES0017,Hakka Noodles,Chinese,163.77,31.2,25.89,13.8,187.4,32,4.3,1865,1,47.26,0.0,No,Medium,Lunch,Thursday,0,2026-03-12 14:47:43
FOOD007960,Swiggy,Wow China,RES0018,Schezwan Rice,Chinese,248.07,26.7,19.89,17.21,311.87,28,3.3,6248,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-06-22 20:33:47
FOOD007961,Zomato,Yo Momo,RES0047,Cheese Corn Momos,Momos,306.56,0.0,23.5,15.33,306.56,32,3.7,283,1,55.44,23.86,Yes,Medium,Lunch,Sunday,0,2026-02-01 14:45:47
FOOD007962,Zomato,Deli 9 Bistro,RES0030,Tandoori Roti (2 pc),North Indian,47.8,27.79,17.78,7.39,100.76,32,4.1,10185,0,0.0,19.84,No,Medium,Dinner,Sunday,0,2026-04-19 19:21:32
FOOD007963,Swiggy,Behrouz Biryani,RES0014,Veg Biryani,Biryani,231.47,0.0,15.1,11.57,231.47,32,3.6,11828,1,53.31,0.0,Yes,Medium,Lunch,Friday,0,2026-05-29 14:46:35
FOOD007964,Swiggy,Freshmenu Salads,RES0051,Caesar Salad,Salads,463.2,23.69,26.08,27.42,540.39,35,4.5,5873,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-05-20 00:06:48
FOOD007965,Zomato,Green Bowl,RES0052,Caesar Salad,Salads,487.2,0.0,29.62,24.36,541.18,45,4.0,11385,0,0.0,0.0,Yes,Medium,Dinner,Wednesday,0,2026-05-27 19:15:39
FOOD007966,Swiggy,Third Wave Coffee,RES0038,Fresh Lime Soda,Beverages,71.53,0.0,24.89,3.58,71.53,37,4.3,1932,1,28.95,0.0,Yes,Medium,Lunch,Monday,0,2026-05-04 12:55:55
FOOD007967,Swiggy,Deli 9 Bistro,RES0030,Paneer Butter Masala,North Indian,220.28,0.0,17.78,11.01,220.28,31,4.2,10205,1,40.93,0.0,Yes,Medium,Lunch,Tuesday,0,2026-02-03 13:10:57
FOOD007968,Swiggy,Baskin Robbins,RES0035,Osmania Biscuit (250g),Desserts,148.47,0.0,29.58,7.42,185.47,33,4.3,1454,0,0.0,0.0,Yes,Medium,Dinner,Saturday,0,2026-06-27 21:09:34
FOOD007969,Zomato,Minerva Coffee Shop,RES0024,Masala Dosa,South Indian,105.04,17.74,15.89,8.45,126.84,32,4.5,8306,1,20.28,0.0,No,Medium,Dinner,Thursday,0,2026-06-11 01:02:25
FOOD007970,Zomato,Behrouz Biryani,RES0014,Mutton Biryani,Biryani,447.19,0.0,14.0,22.36,447.19,27,3.5,11914,1,66.1,0.0,Yes,Low,Breakfast,Saturday,0,2026-03-28 09:00:30
FOOD007971,Zomato,The Sandwich Co,RES0050,Cheese Sandwich,Sandwich,159.81,32.67,19.26,13.87,176.53,53,4.1,7981,1,49.08,0.0,No,High,Lunch,Saturday,0,2026-05-16 14:27:42
FOOD007972,Swiggy,Minerva Coffee Shop,RES0024,Pesarattu,South Indian,118.17,33.32,14.36,11.91,177.76,39,4.3,8361,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-07-03 19:40:56
FOOD007973,Zomato,Wow China,RES0018,Hakka Noodles,Chinese,156.83,20.32,11.93,11.5,200.58,36,3.4,6297,0,0.0,0.0,No,Medium,Lunch,Tuesday,0,2026-07-07 12:05:27
FOOD007974,Swiggy,Wow Momo,RES0045,Steamed Veg Momos,Momos,280.88,25.57,20.73,18.65,345.83,34,3.9,9928,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-02-20 18:33:03
FOOD007975,Zomato,Kathi Junction,RES0042,Chicken Kathi Roll,Rolls,148.94,28.98,13.33,12.66,203.91,34,3.7,7723,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-06-23 04:20:16
FOOD007976,Swiggy,Rolls Kingdom,RES0043,Mutton Seekh Roll,Rolls,225.92,27.35,24.06,16.22,293.55,37,4.2,6849,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-06-06 18:19:40
FOOD007977,Zomato,The Sandwich Co,RES0050,Club Sandwich,Sandwich,208.55,0.0,12.27,10.43,208.55,41,4.2,7983,1,65.6,0.0,Yes,Medium,Lunch,Wednesday,0,2026-03-18 12:15:48
FOOD007978,Zomato,La Pino'z Pizza,RES0009,Chicken Supreme Pizza,Pizza,389.49,0.0,18.23,19.47,389.49,32,4.1,11928,1,48.9,0.0,Yes,Medium,Dinner,Wednesday,0,2026-02-11 21:37:18
FOOD007979,Swiggy,Cafe Bahar,RES0004,Prawn Biryani,Biryani,318.83,36.66,15.28,22.54,393.31,38,3.8,3702,0,0.0,0.0,No,Medium,Lunch,Tuesday,0,2026-02-24 14:34:59
FOOD007980,Zomato,Dragon Wok,RES0020,Hakka Noodles,Chinese,548.94,23.72,23.3,31.72,627.68,31,4.0,7585,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-07-27 19:20:13
FOOD007981,Zomato,Chutneys,RES0022,Filter Coffee,South Indian,37.24,0.0,12.52,1.86,51.62,19,4.3,3041,0,0.0,0.0,Yes,Low,Breakfast,Friday,0,2026-02-13 10:28:58
FOOD007982,Zomato,The Sandwich Co,RES0050,Bombay Sandwich,Sandwich,201.2,0.0,29.69,10.06,240.95,32,4.1,8012,0,0.0,0.0,Yes,Medium,Dinner,Friday,0,2026-02-27 19:55:38
FOOD007983,Zomato,Pizza Hut,RES0008,Margherita Pizza,Pizza,290.33,0.0,19.43,14.52,324.28,27,4.1,3788,0,0.0,0.0,Yes,Low,Breakfast,Thursday,0,2026-06-04 07:00:43
FOOD007984,Zomato,The Sandwich Co,RES0050,Cheese Sandwich,Sandwich,114.91,24.43,18.41,10.14,167.89,37,4.1,7995,0,0.0,0.0,No,Medium,Lunch,Tuesday,0,2026-06-16 15:01:44
FOOD007985,Zomato,Wow Momo,RES0045,Cheese Corn Momos,Momos,137.83,22.94,20.95,11.02,192.74,20,4.0,9922,0,0.0,31.95,No,Medium,Lunch,Friday,0,2026-02-06 14:51:38
FOOD007986,Swiggy,Wendy's,RES0015,Cheese Burger,Burger,131.57,24.53,19.11,10.99,144.33,16,4.0,10338,1,41.87,0.0,No,Low,Breakfast,Monday,0,2026-04-13 07:09:07
FOOD007987,Zomato,Subway,RES0048,Club Sandwich,Sandwich,530.07,29.8,15.01,31.87,606.75,40,4.3,8133,0,0.0,0.0,No,High,Dinner,Friday,1,2026-07-17 22:37:56
FOOD007988,Zomato,McDonald's,RES0013,Cheese Burger,Burger,393.12,23.7,29.08,23.92,469.82,26,3.5,4160,0,0.0,34.23,No,Medium,Lunch,Saturday,0,2026-05-09 12:37:27
FOOD007989,Swiggy,Punjabi Rasoi,RES0027,Butter Chicken,North Indian,387.9,0.0,13.86,19.4,387.9,33,3.9,6477,1,76.15,0.0,Yes,Medium,Dinner,Sunday,0,2026-05-31 19:14:48
FOOD007990,Swiggy,Momo Point,RES0046,Paneer Momos,Momos,459.72,34.97,23.06,29.28,547.03,29,4.6,1266,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-06-23 20:47:25
FOOD007991,Zomato,Domino's Pizza,RES0007,Peppy Paneer Pizza,Pizza,483.18,28.79,19.47,29.34,560.78,42,3.9,9826,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-06-30 02:47:11
FOOD007992,Zomato,McDonald's,RES0013,Cheese Burger,Burger,181.14,20.59,10.22,12.76,224.71,36,3.4,4219,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-02-24 22:31:44
FOOD007993,Zomato,Baskin Robbins,RES0035,Ice Cream Tub,Desserts,182.05,23.62,14.63,13.35,233.65,34,4.3,1446,0,0.0,29.09,No,Medium,Dinner,Thursday,0,2026-02-19 22:58:04
FOOD007994,Zomato,Wrap Street,RES0044,Chicken Kathi Roll,Rolls,110.69,34.34,18.79,11.72,175.54,38,3.8,5401,0,0.0,0.0,No,High,Lunch,Saturday,0,2026-02-14 15:24:53
FOOD007995,Swiggy,Chowman,RES0019,Hakka Noodles,Chinese,185.97,22.26,19.1,13.31,240.64,18,4.0,9882,0,0.0,0.0,No,Low,Breakfast,Saturday,0,2026-04-11 09:19:23
FOOD007996,Swiggy,Momo Point,RES0046,Cheese Corn Momos,Momos,121.93,28.75,23.97,11.27,155.68,34,4.4,1288,1,30.24,0.0,No,Medium,Lunch,Monday,0,2026-06-15 13:16:33
FOOD007997,Zomato,Irani Chai Adda,RES0041,Iced Tea,Beverages,126.35,22.54,19.89,10.37,179.15,24,4.1,5394,0,0.0,0.0,No,Medium,Lunch,Saturday,0,2026-07-11 13:46:17
FOOD007998,Zomato,Punjabi Rasoi,RES0027,Butter Chicken,North Indian,318.06,31.27,23.85,21.53,394.71,46,4.0,6456,0,0.0,0.0,No,High,Dinner,Friday,1,2026-05-01 02:17:24
FOOD007999,Swiggy,Baskin Robbins,RES0035,Gulab Jamun (4 pc),Desserts,106.86,27.46,26.88,10.29,171.49,22,4.4,1445,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-03-28 00:45:13
FOOD008000,Swiggy,Alpha Hotel,RES0005,Prawn Biryani,Biryani,290.21,0.0,19.93,14.51,324.65,26,4.1,6048,0,0.0,35.88,Yes,Low,Breakfast,Monday,0,2026-02-02 08:00:14
FOOD008001,Swiggy,Subway,RES0048,Club Sandwich,Sandwich,169.79,0.0,12.58,8.49,190.86,36,4.4,8146,0,0.0,0.0,Yes,Medium,Lunch,Wednesday,0,2026-04-08 15:34:27
FOOD008002,Zomato,Mainland China,RES0017,Schezwan Rice,Chinese,481.44,29.66,24.79,29.41,481.44,35,4.2,1788,1,88.98,0.0,No,Medium,Dinner,Saturday,0,2026-04-11 21:35:22
FOOD008003,Swiggy,Wow China,RES0018,Schezwan Rice,Chinese,216.82,16.41,17.03,13.79,216.82,20,3.3,6216,1,60.95,0.0,No,Low,Breakfast,Thursday,0,2026-02-19 09:33:15
FOOD008004,Swiggy,Deli 9 Bistro,RES0030,Dal Makhani,North Indian,243.6,0.0,16.55,12.18,272.33,26,4.2,10175,0,0.0,0.0,Yes,Medium,Dinner,Tuesday,0,2026-02-10 17:58:14
FOOD008005,Zomato,Meenakshi Bhavan,RES0026,Pesarattu,South Indian,125.85,24.62,18.16,10.72,179.35,21,4.5,181,0,0.0,0.0,No,Medium,Breakfast,Saturday,0,2026-05-23 07:00:13
FOOD008006,Swiggy,Pista House,RES0006,Veg Biryani,Biryani,237.89,25.34,11.19,16.46,290.88,36,3.8,9869,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-06-19 22:12:53
FOOD008007,Zomato,La Pino'z Pizza,RES0009,Margherita Pizza,Pizza,256.78,24.11,15.59,17.18,313.66,27,4.0,11845,0,0.0,0.0,No,Medium,Lunch,Saturday,0,2026-06-13 16:56:43
FOOD008008,Swiggy,Momo Point,RES0046,Fried Chicken Momos,Momos,151.95,34.74,22.18,13.85,222.72,26,4.5,1281,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-02-15 13:42:29
FOOD008009,Zomato,Wendy's,RES0015,Chicken Zinger Burger,Burger,208.81,0.0,15.9,10.44,235.15,23,4.0,10293,0,0.0,0.0,Yes,Medium,Lunch,Sunday,0,2026-02-01 13:00:08
FOOD008010,Zomato,Rayalaseema Ruchulu,RES0025,Masala Dosa,South Indian,112.67,0.0,15.59,5.63,112.67,20,3.7,5931,1,38.73,0.0,Yes,Low,Breakfast,Friday,0,2026-04-17 09:05:25
FOOD008011,Swiggy,Ohri's Jiva Imperia,RES0031,Tandoori Roti (2 pc),North Indian,52.15,30.14,12.35,8.03,102.67,30,4.5,5731,0,0.0,0.0,No,Medium,Breakfast,Saturday,0,2026-05-16 06:42:30
FOOD008012,Swiggy,Rolls Kingdom,RES0043,Egg Roll,Rolls,128.97,21.98,25.31,10.4,186.66,27,4.1,6826,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-07-08 21:13:23
FOOD008013,Zomato,Minerva Coffee Shop,RES0024,Idli Sambar,South Indian,95.69,0.0,14.48,4.78,114.95,14,4.4,8357,0,0.0,20.9,Yes,Low,Breakfast,Tuesday,0,2026-07-28 08:02:09
FOOD008014,Swiggy,Irani Chai Adda,RES0041,Fresh Lime Soda,Beverages,106.11,30.51,23.43,10.8,147.87,44,3.9,5467,1,22.98,0.0,No,Medium,Dinner,Friday,0,2026-05-08 03:02:06
FOOD008015,Swiggy,Third Wave Coffee,RES0038,Fresh Lime Soda,Beverages,96.32,24.36,17.85,9.2,147.73,17,4.3,1963,0,0.0,0.0,No,Low,Breakfast,Thursday,0,2026-05-14 08:50:55
FOOD008016,Swiggy,Chicago Pizza,RES0011,Farmhouse Pizza,Pizza,407.08,23.63,23.1,24.61,433.72,31,4.3,6216,1,44.7,0.0,No,Medium,Dinner,Monday,0,2026-07-13 22:24:28
FOOD008017,Swiggy,La Pino'z Pizza,RES0009,Margherita Pizza,Pizza,277.86,0.0,26.9,13.89,277.86,34,4.1,11836,1,77.31,0.0,Yes,Medium,Dinner,Sunday,0,2026-02-22 18:42:17
FOOD008018,Zomato,Faasos,RES0016,Chicken Zinger Burger,Burger,160.86,30.55,19.41,13.54,224.36,34,4.2,7367,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-03-03 20:52:42
FOOD008019,Swiggy,Mainland China,RES0017,Chicken Manchurian,Chinese,539.7,48.24,25.7,35.67,649.31,42,4.2,1867,0,0.0,0.0,No,High,Dinner,Wednesday,1,2026-03-25 02:36:24
FOOD008020,Zomato,Chutneys,RES0022,Uttapam,South Indian,100.89,0.0,27.07,5.04,133.0,35,4.3,3077,0,0.0,0.0,Yes,Medium,Dinner,Monday,0,2026-07-06 20:43:19
FOOD008021,Swiggy,Meenakshi Bhavan,RES0026,Masala Dosa,South Indian,237.2,0.0,22.52,11.86,238.19,38,4.4,219,1,33.39,0.0,Yes,Medium,Dinner,Wednesday,0,2026-05-27 20:57:57
FOOD008022,Swiggy,Labbaik Sweets,RES0033,Ice Cream Tub,Desserts,222.0,28.08,14.88,16.15,222.0,22,4.0,7434,1,61.65,0.0,No,Low,Breakfast,Tuesday,0,2026-04-21 07:43:19
FOOD008023,Zomato,Cafe Bahar,RES0004,Mutton Biryani,Biryani,874.83,21.36,27.1,47.59,970.88,35,3.8,3702,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-02-04 14:42:00
FOOD008024,Zomato,Deli 9 Bistro,RES0030,Paneer Butter Masala,North Indian,245.08,0.0,17.41,12.25,245.85,38,4.1,10183,1,28.89,0.0,Yes,Medium,Dinner,Sunday,0,2026-07-26 19:32:56
FOOD008025,Zomato,Sandwich Zone,RES0049,Cheese Sandwich,Sandwich,136.2,0.0,23.93,6.81,166.94,28,3.5,1242,0,0.0,0.0,Yes,Low,Breakfast,Monday,0,2026-03-30 07:33:39
FOOD008026,Swiggy,Alpha Hotel,RES0005,Chicken Dum Biryani,Biryani,285.07,0.0,24.09,14.25,323.41,33,4.2,6067,0,0.0,0.0,Yes,Medium,Lunch,Monday,0,2026-06-01 12:48:36
FOOD008027,Zomato,Chicago Pizza,RES0011,Cheese Burst Pizza,Pizza,356.25,22.18,17.93,21.8,356.25,40,4.3,6147,1,117.73,0.0,No,Medium,Dinner,Thursday,0,2026-04-30 22:58:35
FOOD008028,Swiggy,Absolute Barbecues,RES0028,Butter Chicken,North Indian,538.34,22.38,33.16,30.95,624.83,33,4.2,3324,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-05-31 14:47:44
FOOD008029,Swiggy,Kathi Junction,RES0042,Paneer Roll,Rolls,157.29,30.93,21.76,13.43,223.41,32,3.9,7728,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-06-21 13:31:04
FOOD008030,Swiggy,Irani Chai Adda,RES0041,Cappuccino,Beverages,200.39,35.59,12.69,16.43,227.27,32,4.0,5473,1,37.83,0.0,No,Medium,Lunch,Thursday,0,2026-06-04 13:30:29
FOOD008031,Swiggy,Burger King,RES0012,Classic Veg Burger,Burger,82.93,0.0,22.96,4.15,110.04,28,3.9,11901,0,0.0,0.0,Yes,Medium,Dinner,Saturday,0,2026-05-16 17:54:29
FOOD008032,Swiggy,Alpha Hotel,RES0005,Veg Biryani,Biryani,377.42,0.0,18.28,18.87,414.57,43,4.2,6111,0,0.0,0.0,Yes,High,Lunch,Sunday,0,2026-03-08 13:05:03
FOOD008033,Zomato,Faasos,RES0016,Classic Veg Burger,Burger,295.46,23.11,28.65,18.93,366.15,30,4.4,7432,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-04-18 18:28:57
FOOD008034,Zomato,Burger King,RES0012,Chicken Zinger Burger,Burger,158.69,26.49,17.38,12.7,215.26,20,3.8,11937,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-05-13 19:15:51
FOOD008035,Swiggy,Bawarchi,RES0002,Prawn Biryani,Biryani,407.13,29.45,15.95,25.66,478.19,31,4.0,10795,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-03-19 20:45:04
FOOD008036,Swiggy,Rayalaseema Ruchulu,RES0025,Filter Coffee,South Indian,28.65,0.0,19.96,1.43,39.87,35,3.8,5989,1,10.17,0.0,Yes,Medium,Dinner,Tuesday,0,2026-05-12 21:40:38
FOOD008037,Swiggy,Shah Ghouse,RES0003,Chicken Dum Biryani,Biryani,819.9,35.47,24.25,47.38,927.0,25,3.9,775,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-05-14 19:18:29
FOOD008038,Zomato,Chowman,RES0019,Schezwan Rice,Chinese,188.34,0.0,19.79,9.42,217.55,26,4.0,9937,0,0.0,0.0,Yes,Medium,Dinner,Thursday,0,2026-05-28 20:23:46
FOOD008039,Swiggy,Salad Days,RES0053,Greek Salad,Salads,175.14,20.1,20.44,12.38,178.5,21,4.1,3460,1,49.56,0.0,No,Low,Breakfast,Thursday,0,2026-07-23 08:23:49
FOOD008040,Zomato,Chicago Pizza,RES0011,Peppy Paneer Pizza,Pizza,334.72,0.0,23.79,16.74,375.25,34,4.4,6145,0,0.0,0.0,Yes,Medium,Lunch,Tuesday,0,2026-06-02 14:41:32
FOOD008041,Swiggy,Ram Ki Bandi,RES0023,Idli Sambar,South Indian,88.82,0.0,18.87,4.44,112.13,37,3.8,11672,0,0.0,0.0,Yes,Medium,Dinner,Monday,0,2026-03-02 20:53:22
FOOD008042,Swiggy,Chicago Pizza,RES0011,Farmhouse Pizza,Pizza,363.84,33.48,21.54,24.22,370.84,31,4.4,6159,1,72.24,0.0,No,Medium,Dinner,Tuesday,0,2026-05-05 20:39:33
FOOD008043,Zomato,Burger King,RES0012,Classic Veg Burger,Burger,244.06,16.57,25.81,15.19,246.63,25,4.0,11903,1,55.0,0.0,No,Low,Breakfast,Friday,0,2026-02-13 07:01:39
FOOD008044,Swiggy,Barbeque Nation,RES0029,Dal Makhani,North Indian,253.17,36.9,13.81,19.3,323.18,36,4.1,11278,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-06-02 19:55:04
FOOD008045,Swiggy,Behrouz Biryani,RES0014,Egg Biryani,Biryani,152.41,41.42,15.38,15.08,224.29,43,3.5,11835,0,0.0,0.0,No,High,Dinner,Wednesday,1,2026-03-25 19:14:59
FOOD008046,Zomato,McDonald's,RES0013,Double Patty Burger,Burger,544.3,0.0,19.78,27.22,591.3,26,3.4,4233,0,0.0,0.0,Yes,Low,Breakfast,Monday,0,2026-03-30 07:28:03
FOOD008047,Swiggy,Faasos,RES0016,Paneer Tikka Burger,Burger,152.95,21.63,17.65,11.54,203.77,36,4.3,7455,0,0.0,0.0,No,Medium,Dinner,Sunday,0,2026-03-29 19:20:21
FOOD008048,Swiggy,Yo Momo,RES0047,Tandoori Momos,Momos,148.48,0.0,12.35,7.42,148.48,30,3.6,190,1,32.9,0.0,Yes,Medium,Breakfast,Friday,1,2026-06-05 08:24:49
FOOD008049,Swiggy,Burger King,RES0012,Classic Veg Burger,Burger,235.32,25.91,21.01,16.43,298.67,32,3.9,11933,0,0.0,0.0,No,Low,Breakfast,Friday,0,2026-05-29 07:45:32
FOOD008050,Swiggy,Wow Momo,RES0045,Cheese Corn Momos,Momos,166.65,30.68,11.71,13.85,222.89,25,4.0,9964,0,0.0,0.0,No,Low,Breakfast,Wednesday,0,2026-05-20 08:12:12
FOOD008051,Swiggy,Cream Stone,RES0036,Kaju Katli (250g),Desserts,299.48,30.82,21.18,20.52,372.0,31,4.1,807,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-05-04 19:37:52
FOOD008052,Zomato,Ohri's Jiva Imperia,RES0031,Veg Thali,North Indian,190.64,32.83,25.77,15.44,226.55,30,4.5,5760,1,38.13,0.0,No,Medium,Dinner,Monday,0,2026-03-09 19:30:04
FOOD008053,Swiggy,Absolute Barbecues,RES0028,Butter Chicken,North Indian,398.2,24.32,16.35,24.29,398.2,30,4.0,3365,1,93.18,0.0,No,Medium,Dinner,Thursday,0,2026-07-30 19:03:21
FOOD008054,Swiggy,Ram Ki Bandi,RES0023,Uttapam,South Indian,89.58,23.13,13.63,8.64,99.24,29,3.6,11656,1,35.74,0.0,No,Medium,Lunch,Wednesday,0,2026-06-24 13:45:11
FOOD008055,Zomato,Absolute Barbecues,RES0028,Paneer Butter Masala,North Indian,264.49,19.88,17.21,16.8,318.38,26,4.2,3357,0,0.0,22.44,No,Medium,Dinner,Saturday,0,2026-07-11 20:22:51
FOOD008056,Swiggy,Kathi Junction,RES0042,Mutton Seekh Roll,Rolls,218.74,29.27,16.87,16.21,281.09,33,4.0,7693,0,0.0,23.13,No,Medium,Dinner,Sunday,0,2026-03-08 21:04:15
FOOD008057,Zomato,Mainland China,RES0017,Hakka Noodles,Chinese,162.6,22.42,13.36,12.17,210.55,34,4.2,1872,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-05-06 17:28:16
FOOD008058,Swiggy,Punjabi Rasoi,RES0027,Paneer Butter Masala,North Indian,317.84,30.71,19.67,21.42,389.64,51,4.0,6491,0,0.0,0.0,No,Medium,Breakfast,Sunday,0,2026-04-05 09:02:05
FOOD008059,Swiggy,Subway,RES0048,Bombay Sandwich,Sandwich,322.29,33.48,27.75,22.14,405.66,43,4.3,8157,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-04-19 12:10:31
FOOD008060,Swiggy,Ram Ki Bandi,RES0023,Pesarattu,South Indian,95.62,30.02,21.54,10.18,137.23,31,3.8,11617,1,20.13,0.0,No,Medium,Lunch,Thursday,0,2026-02-12 14:41:14
FOOD008061,Swiggy,Salad Days,RES0053,Sprouts Salad,Salads,154.41,22.76,25.13,11.82,214.12,35,4.1,3432,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-02-25 13:59:14
FOOD008062,Zomato,Third Wave Coffee,RES0038,Cappuccino,Beverages,152.44,27.34,19.0,12.54,211.32,23,4.2,1965,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-04-16 15:45:17
FOOD008063,Zomato,Rolls Kingdom,RES0043,Mutton Seekh Roll,Rolls,223.54,23.94,24.62,15.49,287.59,35,4.3,6784,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-05-18 18:02:28
FOOD008064,Zomato,Domino's Pizza,RES0007,Cheese Burst Pizza,Pizza,789.9,0.0,26.61,39.5,856.01,36,3.9,9861,0,0.0,0.0,Yes,Medium,Dinner,Tuesday,0,2026-07-21 20:05:40
FOOD008065,Zomato,Chowman,RES0019,Hakka Noodles,Chinese,443.94,0.0,29.77,22.2,495.91,18,4.0,9918,0,0.0,0.0,Yes,Medium,Lunch,Friday,0,2026-02-13 12:31:14
FOOD008066,Zomato,Rayalaseema Ruchulu,RES0025,Pesarattu,South Indian,70.45,0.0,12.21,3.52,70.45,33,3.8,5980,1,17.42,0.0,Yes,Medium,Dinner,Thursday,0,2026-03-12 22:32:38
FOOD008067,Swiggy,Dragon Wok,RES0020,Schezwan Rice,Chinese,244.73,30.16,20.62,17.67,313.18,35,4.1,7623,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-05-06 19:52:43
FOOD008068,Zomato,Ohri's Jiva Imperia,RES0031,Paneer Butter Masala,North Indian,203.54,28.38,27.48,15.29,204.13,24,4.7,5752,1,70.56,0.0,No,Low,Breakfast,Tuesday,0,2026-03-10 09:15:08
FOOD008069,Swiggy,Kathi Junction,RES0042,Veg Frankie Roll,Rolls,110.8,25.55,27.54,10.14,147.17,36,3.9,7701,1,26.86,0.0,No,Low,Breakfast,Thursday,0,2026-07-30 07:07:25
