product_id,platform,product_name,brand,category,subcategory,original_price,selling_price,discount_percentage,cashback,coupon_discount,final_price,delivery_days,seller_name,seller_rating,product_rating,review_count,stock_status,exchange_available,emi_available,day_of_week,festival_indicator,timestamp
ITEM014359,Flipkart,Adidas Sportswear Edition 572,Adidas,Sports,Sportswear,4053.74,3473.65,14.31,0.0,0.0,3473.65,5,HomeEssentials Store,4.5,4.1,21981,In Stock,No,No,Thursday,0,2026-03-26 22:55:50
ITEM014360,Ajio,Casio Watches Prime 982,Casio,Fashion,Watches,6425.63,5457.29,15.07,0.0,141.32,5315.97,3,PrimeMart Retail,4.4,4.1,54443,In Stock,No,No,Tuesday,0,2026-07-07 04:25:46
ITEM014361,Flipkart,Flying Machine Jeans Essential 209,Flying Machine,Fashion,Jeans,4029.96,3667.26,9.0,0.0,0.0,3667.26,3,Cloudtail India,4.1,4.2,2275,In Stock,No,No,Sunday,0,2026-07-26 19:23:39
ITEM014362,Amazon,Xiaomi Tablet Plus 160,Xiaomi,Electronics,Tablet,37942.06,34436.21,9.24,0.0,432.22,34003.99,5,Ajio Retail,4.6,4.1,18063,In Stock,Yes,Yes,Saturday,0,2026-05-30 02:32:59
ITEM014363,Flipkart,Global Desi Kurtas Plus 537,Global Desi,Fashion,Kurtas,2402.91,2326.26,3.19,0.0,73.78,2252.48,3,RetailNet,4.0,4.5,677,In Stock,No,Yes,Wednesday,0,2026-02-11 10:54:30
ITEM014364,Ajio,Global Desi Dresses Series 920,Global Desi,Fashion,Dresses,1065.22,862.08,19.07,0.0,39.18,822.9,2,Flipkart Wholesale,3.9,3.2,19247,In Stock,No,No,Wednesday,0,2026-07-01 22:02:38
ITEM014365,Ajio,Flying Machine Jeans Ultra 294,Flying Machine,Fashion,Jeans,1877.25,1675.63,10.74,0.0,0.0,1675.63,1,TechZone India,4.1,4.4,50298,In Stock,No,No,Saturday,0,2026-02-07 03:24:23
ITEM014366,Ajio,Nykaa Makeup Signature 949,Nykaa,Beauty,Makeup,3222.75,2814.75,12.66,0.0,0.0,2814.75,5,TechZone India,4.0,4.1,26948,In Stock,No,No,Friday,0,2026-04-24 11:27:16
ITEM014367,Amazon,TCL Television Essential 145,TCL,Electronics,Television,33454.44,30667.69,8.33,0.0,0.0,30667.69,1,Appario Retail,4.6,3.2,10198,In Stock,No,Yes,Wednesday,0,2026-07-01 15:56:25
ITEM014368,Amazon,Dell Laptop Premium 605,Dell,Electronics,Laptop,124174.05,111123.36,10.51,0.0,0.0,111123.36,2,HomeEssentials Store,4.0,3.6,42440,In Stock,Yes,Yes,Friday,0,2026-05-08 12:46:44
ITEM014369,Amazon,Apple Tablet Plus 937,Apple,Electronics,Tablet,38980.76,27076.04,30.54,0.0,816.46,26259.58,2,HomeEssentials Store,4.3,3.7,25289,In Stock,Yes,Yes,Saturday,0,2026-03-07 15:37:52
ITEM014370,Amazon,Nike Sportswear Plus 456,Nike,Sports,Sportswear,997.19,918.51,7.89,0.0,0.0,918.51,2,Cloudtail India,3.8,4.5,14094,In Stock,No,No,Friday,0,2026-04-24 05:33:31
ITEM014371,Ajio,Mysore Silk Sarees Series 937,Mysore Silk,Fashion,Sarees,993.44,787.5,20.73,0.0,0.0,787.5,3,Style Hub Sellers,4.0,4.6,5514,In Stock,No,No,Wednesday,0,2026-07-15 01:53:29
ITEM014372,Amazon,Xiaomi Mobile Everyday 881,Xiaomi,Electronics,Mobile,84792.22,81748.18,3.59,0.0,0.0,81748.18,1,OmniTech Sellers,3.5,3.8,12637,In Stock,Yes,No,Sunday,0,2026-02-08 22:17:25
ITEM014373,Ajio,Allen Solly T-Shirts Signature 834,Allen Solly,Fashion,T-Shirts,1436.71,1222.21,14.93,0.0,0.0,1222.21,3,OmniTech Sellers,4.2,4.4,16872,In Stock,No,No,Friday,0,2026-05-22 15:30:01
ITEM014374,Amazon,JBL Speaker Premium 996,JBL,Electronics,Speaker,8790.69,7455.38,15.19,0.0,332.9,7122.48,1,TrueValue Retail,4.0,4.2,31734,In Stock,No,Yes,Tuesday,0,2026-06-23 22:44:13
ITEM014375,Ajio,Puma Jackets Signature 581,Puma,Fashion,Jackets,7599.93,6817.9,10.29,0.0,0.0,6817.9,1,Flipkart Wholesale,4.1,4.3,48473,In Stock,No,Yes,Monday,0,2026-04-06 08:13:13
ITEM014376,Amazon,Roadster Jackets Pro 142,Roadster,Fashion,Jackets,6402.93,5851.0,8.62,0.0,0.0,5851.0,1,RetailNet,4.0,4.3,42176,In Stock,No,Yes,Sunday,0,2026-06-28 17:21:43
ITEM014377,Ajio,Lakme Skincare Premium 673,Lakme,Beauty,Skincare,453.56,325.43,28.25,0.0,0.0,325.43,5,PrimeMart Retail,4.4,4.0,40430,In Stock,No,No,Sunday,0,2026-03-08 06:37:00
ITEM014378,Amazon,Nike Jackets 2.0 620,Nike,Fashion,Jackets,4170.38,2832.11,32.09,0.0,276.7,2555.41,14,HomeEssentials Store,4.2,3.5,31768,Out of Stock,No,No,Sunday,0,2026-04-26 03:28:08
ITEM014379,Flipkart,Urban Ladder Furniture Plus 722,Urban Ladder,Home & Kitchen,Furniture,53804.03,41402.2,23.05,0.0,482.81,40919.39,1,OmniTech Sellers,4.5,4.2,22386,In Stock,No,Yes,Saturday,0,2026-06-20 10:09:38
ITEM014380,Ajio,Levis Jeans Lite 782,Levis,Fashion,Jeans,2909.13,1241.33,57.33,73.73,65.04,1102.56,7,Cloudtail India,5.0,3.6,9614,Out of Stock,No,Yes,Wednesday,1,2026-03-04 20:39:55
ITEM014381,Flipkart,Lenovo Tablet Classic 17,Lenovo,Electronics,Tablet,68207.45,45528.47,33.25,0.0,0.0,45528.47,2,TrueValue Retail,4.1,3.9,27618,In Stock,Yes,Yes,Thursday,0,2026-04-30 12:08:23
ITEM014382,Flipkart,Forever 21 Dresses Edition 266,Forever 21,Fashion,Dresses,3099.27,1395.6,54.97,46.36,127.07,1222.17,2,WS Retail,4.3,4.0,51872,In Stock,No,Yes,Tuesday,1,2026-04-14 15:04:10
ITEM014383,Flipkart,Reebok Shoes Series 211,Reebok,Fashion,Shoes,1537.1,1480.07,3.71,0.0,0.0,1480.07,2,TechZone India,3.8,4.5,15374,In Stock,No,No,Wednesday,0,2026-04-29 06:49:06
ITEM014384,Flipkart,Decathlon Fitness Equipment Premium 708,Decathlon,Sports,Fitness Equipment,5789.33,4067.58,29.74,0.0,502.2,3565.38,1,Appario Retail,4.5,4.2,39675,In Stock,No,Yes,Tuesday,0,2026-04-21 03:11:09
ITEM014385,Ajio,Woodland Shoes Pro 672,Woodland,Fashion,Shoes,1527.74,1243.43,18.61,0.0,0.0,1243.43,2,HomeEssentials Store,3.9,4.9,10828,In Stock,No,No,Wednesday,0,2026-06-24 23:28:27
ITEM014386,Flipkart,Mysore Silk Sarees Prime 789,Mysore Silk,Fashion,Sarees,11251.94,10261.77,8.8,237.09,823.92,9200.76,2,PrimeMart Retail,4.4,3.9,46338,In Stock,No,Yes,Tuesday,0,2026-03-31 04:11:24
ITEM014387,Ajio,Nike Shoes Lite 251,Nike,Fashion,Shoes,7095.58,4708.63,33.64,0.0,0.0,4708.63,2,OmniTech Sellers,4.1,4.6,2093,In Stock,No,Yes,Tuesday,0,2026-03-03 19:07:43
ITEM014388,Amazon,Nike Jackets Series 761,Nike,Fashion,Jackets,2915.92,2053.97,29.56,35.58,0.0,2018.39,3,HomeEssentials Store,4.5,3.5,34143,In Stock,No,Yes,Thursday,0,2026-03-19 01:08:49
ITEM014389,Amazon,JBL Speaker Edition 465,JBL,Electronics,Speaker,15020.62,11547.85,23.12,0.0,0.0,11547.85,2,Flipkart Wholesale,4.2,4.4,52742,In Stock,Yes,No,Thursday,0,2026-03-19 17:15:05
ITEM014390,Flipkart,Motorola Mobile Pro 711,Motorola,Electronics,Mobile,124624.86,116972.89,6.14,552.14,505.37,115915.38,1,Ajio Retail,5.0,3.7,52932,In Stock,Yes,Yes,Saturday,0,2026-07-04 08:01:18
ITEM014391,Flipkart,Apple Smartwatch Max 14,Apple,Electronics,Smartwatch,34757.32,27388.77,21.2,0.0,382.05,27006.72,1,Appario Retail,3.7,3.6,39883,In Stock,Yes,No,Thursday,0,2026-04-30 11:51:04
ITEM014392,Ajio,Fabindia Kurtas Ultra 810,Fabindia,Fashion,Kurtas,1574.08,1268.24,19.43,0.0,0.0,1268.24,4,OmniTech Sellers,4.3,4.1,8963,In Stock,No,No,Sunday,0,2026-06-28 20:42:03
ITEM014393,Flipkart,Nike Sportswear Plus 456,Nike,Sports,Sportswear,2590.18,1693.98,34.6,64.19,0.0,1629.79,3,Style Hub Sellers,3.8,4.5,14029,In Stock,No,No,Saturday,0,2026-04-25 16:45:32
ITEM014394,Amazon,Pepe Jeans Jeans Plus 380,Pepe Jeans,Fashion,Jeans,2961.88,2471.99,16.54,0.0,0.0,2471.99,3,HomeEssentials Store,3.8,3.8,10957,In Stock,No,Yes,Sunday,0,2026-05-03 03:16:13
ITEM014395,Amazon,Fabindia Kurtas Trendy 40,Fabindia,Fashion,Kurtas,1387.23,1258.63,9.27,0.0,0.0,1258.63,2,HomeEssentials Store,4.3,4.3,21273,In Stock,No,No,Tuesday,0,2026-02-10 16:08:57
ITEM014396,Flipkart,Fabindia Sarees Trendy 894,Fabindia,Fashion,Sarees,8420.94,6370.44,24.35,0.0,0.0,6370.44,2,HomeEssentials Store,4.1,4.4,33137,In Stock,No,Yes,Wednesday,0,2026-07-08 02:54:44
ITEM014397,Amazon,Nike Sportswear Series 224,Nike,Sports,Sportswear,810.06,612.89,24.34,0.0,43.66,569.23,1,Style Hub Sellers,3.6,3.7,27595,In Stock,No,No,Monday,0,2026-02-09 12:27:32
ITEM014398,Amazon,Maybelline Makeup Neo 810,Maybelline,Beauty,Makeup,3910.4,3251.5,16.85,0.0,279.21,2972.29,3,TechZone India,4.6,3.5,4228,In Stock,No,No,Wednesday,0,2026-02-11 22:16:29
ITEM014399,Flipkart,Fabindia Sarees Neo 250,Fabindia,Fashion,Sarees,12862.56,4467.17,65.27,0.0,225.82,4241.35,4,Cloudtail India,4.1,4.2,42167,In Stock,No,No,Tuesday,1,2026-04-14 15:42:18
ITEM014400,Ajio,Fossil Watches Pro 406,Fossil,Fashion,Watches,10239.18,5804.59,43.31,0.0,876.67,4927.92,4,WS Retail,4.5,3.7,4584,In Stock,No,No,Sunday,1,2026-05-17 04:52:10
ITEM014401,Amazon,boAt Smartwatch Neo 92,boAt,Electronics,Smartwatch,38483.68,12268.6,68.12,0.0,307.43,11961.17,5,OmniTech Sellers,4.5,4.3,14988,In Stock,Yes,No,Friday,1,2026-07-17 01:20:38
ITEM014402,Amazon,Levis T-Shirts Plus 271,Levis,Fashion,T-Shirts,2574.7,1828.04,29.0,0.0,0.0,1828.04,5,OmniTech Sellers,4.2,3.8,42870,In Stock,No,Yes,Monday,0,2026-07-27 06:22:03
ITEM014403,Ajio,Only Dresses Lite 148,Only,Fashion,Dresses,1807.07,1612.09,10.79,0.0,0.0,1612.09,2,Cloudtail India,3.9,4.0,11334,In Stock,No,No,Friday,0,2026-06-26 08:14:28
ITEM014404,Amazon,Bajaj Kitchen Appliances Prime 138,Bajaj,Home & Kitchen,Kitchen Appliances,16153.15,15663.71,3.03,0.0,121.19,15542.52,4,Flipkart Wholesale,4.7,3.7,43252,In Stock,No,No,Saturday,0,2026-05-02 18:35:50
ITEM014405,Ajio,Wrangler Jeans Ultra 593,Wrangler,Fashion,Jeans,1861.45,1607.92,13.62,0.0,139.27,1468.65,2,Appario Retail,4.8,3.9,16916,In Stock,No,No,Wednesday,0,2026-04-29 23:05:42
ITEM014406,Amazon,Sony Headphones Ultra 278,Sony,Electronics,Headphones,16515.6,13830.16,16.26,0.0,0.0,13830.16,2,TrueValue Retail,4.5,4.2,41160,In Stock,Yes,No,Wednesday,0,2026-06-17 19:04:52
ITEM014407,Amazon,Vivo Mobile Essential 440,Vivo,Electronics,Mobile,145031.43,135691.41,6.44,0.0,0.0,135691.41,1,PrimeMart Retail,4.2,4.1,47689,In Stock,No,Yes,Sunday,0,2026-03-29 03:18:29
ITEM014408,Amazon,Puma Shoes Trendy 465,Puma,Fashion,Shoes,4269.92,3701.17,13.32,0.0,336.99,3364.18,4,WS Retail,4.2,4.4,21894,In Stock,No,No,Saturday,0,2026-04-11 06:07:28
ITEM014409,Flipkart,Bajaj Kitchen Appliances Premium 927,Bajaj,Home & Kitchen,Kitchen Appliances,1336.83,939.26,29.74,0.0,0.0,939.26,3,Cloudtail India,4.5,4.1,38245,In Stock,No,No,Tuesday,0,2026-04-21 15:47:24
ITEM014410,Amazon,Penguin Fiction Pro 949,Penguin,Books,Fiction,938.71,870.47,7.27,0.0,0.0,870.47,2,RetailNet,3.8,4.5,48551,In Stock,No,No,Sunday,0,2026-07-26 12:02:43
ITEM014411,Amazon,boAt Speaker Plus 75,boAt,Electronics,Speaker,22823.33,18409.3,19.34,0.0,0.0,18409.3,2,Ajio Retail,4.2,3.7,16024,In Stock,Yes,Yes,Monday,0,2026-06-22 00:39:08
ITEM014412,Ajio,Nike Jackets Series 634,Nike,Fashion,Jackets,2268.94,2142.11,5.59,0.0,0.0,2142.11,3,TrueValue Retail,4.4,4.3,12674,In Stock,No,Yes,Tuesday,0,2026-03-31 22:22:10
ITEM014413,Amazon,Roadster Jackets Lite 434,Roadster,Fashion,Jackets,5876.86,5232.17,10.97,0.0,0.0,5232.17,3,WS Retail,4.6,3.5,17541,In Stock,No,No,Wednesday,0,2026-04-15 10:25:33
ITEM014414,Amazon,Roadster T-Shirts Series 873,Roadster,Fashion,T-Shirts,1018.48,842.18,17.31,0.0,78.87,763.31,2,TechZone India,4.2,3.8,48524,In Stock,No,No,Tuesday,0,2026-06-16 16:45:41
ITEM014415,Flipkart,HarperCollins Non-Fiction Trendy 599,HarperCollins,Books,Non-Fiction,315.65,231.5,26.66,0.0,0.0,231.5,1,TrueValue Retail,3.9,4.0,44192,In Stock,No,No,Saturday,0,2026-04-04 08:43:39
ITEM014416,Ajio,Puma Shoes Premium 291,Puma,Fashion,Shoes,718.7,664.51,7.54,0.0,0.0,664.51,3,PrimeMart Retail,4.9,4.8,50236,In Stock,No,No,Wednesday,0,2026-07-29 09:52:29
ITEM014417,Ajio,Mysore Silk Sarees Neo 905,Mysore Silk,Fashion,Sarees,13840.2,13081.76,5.48,0.0,128.29,12953.47,3,TrueValue Retail,4.4,4.2,735,In Stock,No,Yes,Friday,0,2026-07-31 01:53:40
ITEM014418,Ajio,Global Desi Dresses Neo 612,Global Desi,Fashion,Dresses,4259.08,3659.83,14.07,0.0,0.0,3659.83,1,Ajio Retail,4.8,3.5,17265,In Stock,No,No,Thursday,0,2026-03-19 23:59:06
ITEM014419,Flipkart,Nike Sportswear Plus 456,Nike,Sports,Sportswear,422.53,288.97,31.61,0.0,0.0,288.97,2,TechZone India,4.1,4.6,13959,In Stock,No,No,Wednesday,0,2026-03-11 11:47:45
ITEM014420,Amazon,Pigeon Cookware 2.0 34,Pigeon,Home & Kitchen,Cookware,1135.97,1105.98,2.64,0.0,197.11,908.87,3,PrimeMart Retail,3.3,2.9,29671,In Stock,No,No,Wednesday,0,2026-04-15 06:56:09
ITEM014421,Flipkart,L'Oreal Haircare Pro 626,L'Oreal,Beauty,Haircare,1097.61,766.35,30.18,0.0,103.41,662.94,7,OmniTech Sellers,4.3,3.5,47731,In Stock,No,No,Tuesday,0,2026-07-28 10:09:55
ITEM014422,Amazon,Allen Solly T-Shirts Lite 818,Allen Solly,Fashion,T-Shirts,477.26,440.8,7.64,0.0,0.0,440.8,2,PrimeMart Retail,3.9,4.3,43036,In Stock,No,No,Wednesday,0,2026-06-10 19:57:44
ITEM014423,Ajio,Lakme Skincare Classic 344,Lakme,Beauty,Skincare,1695.36,1127.58,33.49,13.08,0.0,1114.5,4,RetailNet,4.0,4.3,54320,In Stock,No,No,Saturday,0,2026-06-13 08:12:43
ITEM014424,Amazon,Rupa Fiction Trendy 199,Rupa,Books,Fiction,298.37,211.69,29.05,0.0,18.65,193.04,3,RetailNet,4.2,3.4,28608,In Stock,No,No,Monday,0,2026-05-11 00:59:25
ITEM014425,Flipkart,Soch Sarees Essential 962,Soch,Fashion,Sarees,10598.99,7773.3,26.66,0.0,0.0,7773.3,3,Cloudtail India,4.4,4.7,15003,In Stock,No,No,Tuesday,0,2026-03-10 22:06:17
ITEM014426,Amazon,Lakme Skincare Classic 670,Lakme,Beauty,Skincare,2420.22,2255.4,6.81,0.0,0.0,2255.4,2,TrueValue Retail,4.5,5.0,44133,In Stock,No,Yes,Tuesday,0,2026-04-21 05:47:10
ITEM014427,Amazon,Decathlon Fitness Equipment Premium 708,Decathlon,Sports,Fitness Equipment,22841.85,15068.77,34.03,0.0,0.0,15068.77,17,TechZone India,3.5,4.0,39621,Out of Stock,No,Yes,Thursday,0,2026-02-12 04:46:53
ITEM014428,Ajio,Dove Haircare Signature 772,Dove,Beauty,Haircare,223.83,188.91,15.6,0.0,32.45,156.46,4,OmniTech Sellers,4.2,4.4,52827,In Stock,No,No,Tuesday,0,2026-07-07 12:10:35
ITEM014429,Flipkart,L'Oreal Haircare Series 109,L'Oreal,Beauty,Haircare,302.2,290.14,3.99,0.0,0.0,290.14,4,TrueValue Retail,4.3,3.9,17189,In Stock,No,No,Friday,0,2026-07-24 05:47:37
ITEM014430,Amazon,Pepe Jeans Jeans Plus 380,Pepe Jeans,Fashion,Jeans,4793.69,3313.4,30.88,0.0,0.0,3313.4,3,TrueValue Retail,3.7,3.5,10764,In Stock,No,Yes,Friday,0,2026-04-03 07:20:58
ITEM014431,Amazon,Adidas Sportswear Ultra 458,Adidas,Sports,Sportswear,2688.75,1960.1,27.1,105.8,0.0,1854.3,2,Ajio Retail,4.9,4.6,17469,In Stock,No,No,Tuesday,0,2026-05-12 09:22:07
ITEM014432,Ajio,Nike Jackets Series 634,Nike,Fashion,Jackets,3421.33,2543.42,25.66,0.0,417.33,2126.09,7,Cloudtail India,4.6,4.1,12653,In Stock,No,Yes,Friday,0,2026-03-06 02:29:00
ITEM014433,Ajio,Skechers Shoes 2.0 226,Skechers,Fashion,Shoes,3478.97,2274.2,34.63,0.0,0.0,2274.2,1,OmniTech Sellers,4.1,4.5,50815,In Stock,No,Yes,Friday,0,2026-07-24 16:31:19
ITEM014434,Flipkart,Apple Laptop Signature 891,Apple,Electronics,Laptop,153678.05,135083.01,12.1,0.0,0.0,135083.01,3,Urban Trade Co,3.7,3.9,41319,In Stock,Yes,No,Wednesday,0,2026-04-15 14:03:34
ITEM014435,Ajio,Casio Watches Essential 764,Casio,Fashion,Watches,4623.24,4042.1,12.57,0.0,533.2,3508.9,1,Cloudtail India,4.9,4.5,21823,In Stock,No,Yes,Thursday,0,2026-05-21 02:42:11
ITEM014436,Flipkart,Tresemme Haircare Essential 708,Tresemme,Beauty,Haircare,791.68,633.26,20.01,0.0,0.0,633.26,16,Cloudtail India,4.7,3.9,29155,Out of Stock,No,No,Tuesday,0,2026-06-30 08:15:41
ITEM014437,Amazon,Wakefit Home Decor Trendy 300,Wakefit,Home & Kitchen,Home Decor,5113.83,4840.24,5.35,0.0,0.0,4840.24,7,Style Hub Sellers,4.4,3.9,40189,In Stock,No,Yes,Saturday,0,2026-04-18 04:43:44
ITEM014438,Amazon,Wakefit Furniture Premium 675,Wakefit,Home & Kitchen,Furniture,51839.29,43233.97,16.6,0.0,0.0,43233.97,1,TrueValue Retail,4.2,3.4,45893,In Stock,No,Yes,Saturday,0,2026-07-18 12:10:23
ITEM014439,Flipkart,Levis T-Shirts Ultra 698,Levis,Fashion,T-Shirts,2043.71,1481.49,27.51,0.0,0.0,1481.49,3,Ajio Retail,4.5,3.8,37407,In Stock,No,Yes,Sunday,0,2026-06-07 19:54:13
ITEM014440,Amazon,Soch Sarees Prime 88,Soch,Fashion,Sarees,1244.62,1083.07,12.98,0.0,0.0,1083.07,2,Appario Retail,3.9,3.6,45086,In Stock,No,No,Saturday,0,2026-03-07 01:46:33
ITEM014441,Ajio,Woodland Shoes Classic 768,Woodland,Fashion,Shoes,8735.16,6208.08,28.93,0.0,0.0,6208.08,3,TrueValue Retail,4.4,3.7,32379,In Stock,No,Yes,Saturday,0,2026-06-20 12:18:43
ITEM014442,Ajio,Puma T-Shirts Max 152,Puma,Fashion,T-Shirts,350.37,262.67,25.03,0.0,14.56,248.11,3,TechZone India,5.0,3.2,28850,In Stock,No,No,Saturday,0,2026-04-18 08:36:31
ITEM014443,Amazon,Casio Watches Essential 150,Casio,Fashion,Watches,10950.2,10407.07,4.96,0.0,0.0,10407.07,4,TrueValue Retail,4.3,4.1,3601,In Stock,No,No,Saturday,0,2026-04-04 06:49:41
ITEM014444,Flipkart,Cosco Fitness Equipment Series 355,Cosco,Sports,Fitness Equipment,13982.26,11142.46,20.31,0.0,0.0,11142.46,3,PrimeMart Retail,4.5,4.4,47729,In Stock,No,Yes,Friday,0,2026-05-08 06:21:04
ITEM014445,Flipkart,Nilkamal Furniture Neo 528,Nilkamal,Home & Kitchen,Furniture,21121.45,20221.68,4.26,0.0,0.0,20221.68,1,Flipkart Wholesale,4.4,3.6,38345,In Stock,No,Yes,Saturday,0,2026-02-07 19:55:05
ITEM014446,Flipkart,OnePlus Television Pro 406,OnePlus,Electronics,Television,136474.91,122963.89,9.9,439.97,0.0,122523.92,7,Appario Retail,4.5,4.1,23227,In Stock,No,Yes,Wednesday,0,2026-04-01 16:04:55
ITEM014447,Flipkart,boAt Smartwatch Prime 359,boAt,Electronics,Smartwatch,18420.52,15359.03,16.62,0.0,0.0,15359.03,2,Urban Trade Co,4.1,4.3,4269,In Stock,Yes,Yes,Tuesday,0,2026-05-19 05:52:46
ITEM014448,Flipkart,HarperCollins Fiction Max 33,HarperCollins,Books,Fiction,852.2,644.35,24.39,0.0,85.52,558.83,4,Ajio Retail,3.5,3.7,28955,In Stock,No,No,Monday,0,2026-04-20 02:49:14
ITEM014449,Flipkart,JBL Speaker Prime 784,JBL,Electronics,Speaker,22402.42,17243.14,23.03,0.0,769.62,16473.52,2,OmniTech Sellers,4.1,3.7,51522,In Stock,No,Yes,Monday,0,2026-06-08 16:32:47
ITEM014450,Flipkart,Dove Haircare Trendy 156,Dove,Beauty,Haircare,1998.06,1565.28,21.66,0.0,0.0,1565.28,1,RetailNet,4.0,4.6,36949,In Stock,No,No,Monday,0,2026-07-06 06:51:00
ITEM014451,Flipkart,Wrangler Jeans Ultra 593,Wrangler,Fashion,Jeans,2012.59,1445.84,28.16,0.0,0.0,1445.84,4,Ajio Retail,3.5,3.8,16978,In Stock,No,No,Tuesday,0,2026-03-17 23:47:05
ITEM014452,Amazon,Roadster Jackets Pro 142,Roadster,Fashion,Jackets,1617.93,1315.05,18.72,0.0,0.0,1315.05,7,RetailNet,4.4,4.0,42187,In Stock,No,No,Saturday,0,2026-02-07 13:29:52
ITEM014453,Ajio,Nykaa Makeup Ultra 691,Nykaa,Beauty,Makeup,1264.39,983.32,22.23,0.0,44.83,938.49,3,Ajio Retail,4.2,4.2,9752,In Stock,No,No,Monday,0,2026-04-27 20:23:04
ITEM014454,Ajio,Roadster Jackets Ultra 814,Roadster,Fashion,Jackets,6440.83,6097.53,5.33,0.0,0.0,6097.53,1,Style Hub Sellers,4.1,3.2,40609,In Stock,No,No,Saturday,0,2026-05-09 11:13:47
ITEM014455,Flipkart,Levis Jeans Edition 264,Levis,Fashion,Jeans,3768.84,3506.53,6.96,0.0,546.77,2959.76,1,Cloudtail India,4.4,4.3,10320,In Stock,No,No,Tuesday,0,2026-05-05 05:28:35
ITEM014456,Flipkart,Flying Machine Jeans Ultra 294,Flying Machine,Fashion,Jeans,3216.46,2564.16,20.28,130.63,0.0,2433.53,1,Cloudtail India,4.5,4.4,50276,In Stock,No,Yes,Monday,0,2026-05-25 23:15:42
ITEM014457,Flipkart,Mamaearth Skincare Trendy 142,Mamaearth,Beauty,Skincare,283.84,262.21,7.62,0.0,0.0,262.21,5,RetailNet,4.8,4.4,38555,In Stock,No,No,Monday,0,2026-04-06 21:52:34
ITEM014458,Flipkart,US Polo T-Shirts Plus 511,US Polo,Fashion,T-Shirts,2129.42,1622.83,23.79,0.0,100.13,1522.7,4,Ajio Retail,4.2,4.3,21352,In Stock,No,No,Monday,0,2026-03-30 09:22:16
ITEM014459,Flipkart,Dove Haircare Signature 772,Dove,Beauty,Haircare,1662.66,1351.58,18.71,73.94,0.0,1277.64,3,Appario Retail,3.8,4.4,52754,In Stock,No,No,Wednesday,0,2026-05-06 14:17:30
ITEM014460,Flipkart,Woodland Shoes Pro 672,Woodland,Fashion,Shoes,2589.3,2198.06,15.11,0.0,253.38,1944.68,3,Ajio Retail,4.3,4.9,10781,In Stock,No,Yes,Saturday,0,2026-03-21 18:51:04
ITEM014461,Ajio,Mysore Silk Sarees Series 665,Mysore Silk,Fashion,Sarees,11579.32,7888.99,31.87,0.0,499.27,7389.72,1,TechZone India,4.4,3.7,24508,In Stock,No,No,Friday,0,2026-05-29 08:52:32
ITEM014462,Amazon,Apple Laptop Pro 799,Apple,Electronics,Laptop,56097.25,37562.72,33.04,0.0,0.0,37562.72,4,Urban Trade Co,4.7,3.6,32336,In Stock,Yes,Yes,Saturday,0,2026-07-04 10:21:01
ITEM014463,Flipkart,OnePlus Mobile Series 113,OnePlus,Electronics,Mobile,130088.72,79171.99,39.14,773.41,1255.4,77143.18,2,Flipkart Wholesale,4.1,4.0,50396,In Stock,Yes,Yes,Monday,1,2026-05-18 16:30:55
ITEM014464,Flipkart,HomeCentre Home Decor 2.0 393,HomeCentre,Home & Kitchen,Home Decor,5664.54,3919.3,30.81,0.0,0.0,3919.3,2,TechZone India,3.8,4.6,17180,In Stock,No,No,Saturday,0,2026-06-20 04:30:54
ITEM014465,Flipkart,Penguin Fiction Prime 610,Penguin,Books,Fiction,297.97,229.97,22.82,0.0,0.0,229.97,3,RetailNet,4.6,4.0,51189,In Stock,No,No,Thursday,0,2026-05-28 17:54:34
ITEM014466,Ajio,Skechers Shoes 2.0 226,Skechers,Fashion,Shoes,8173.41,7727.96,5.45,0.0,0.0,7727.96,2,PrimeMart Retail,3.6,4.7,50909,In Stock,No,No,Monday,0,2026-06-22 21:24:53
ITEM014467,Amazon,Vivo Mobile Essential 222,Vivo,Electronics,Mobile,41224.76,36434.44,11.62,670.53,1477.98,34285.93,2,WS Retail,4.7,4.6,25527,In Stock,No,No,Thursday,0,2026-06-11 11:22:01
ITEM014468,Ajio,Nivea Skincare Everyday 913,Nivea,Beauty,Skincare,1703.35,1321.46,22.42,0.0,0.0,1321.46,5,Cloudtail India,4.6,3.4,20380,In Stock,No,No,Wednesday,0,2026-06-03 06:51:36
ITEM014469,Flipkart,Maybelline Makeup Neo 810,Maybelline,Beauty,Makeup,283.77,264.13,6.92,0.0,0.0,264.13,1,Cloudtail India,3.6,3.5,4182,In Stock,No,No,Sunday,0,2026-03-22 06:36:52
ITEM014470,Flipkart,Wildcraft Jackets Plus 99,Wildcraft,Fashion,Jackets,2859.26,1880.82,34.22,65.71,0.0,1815.11,2,Ajio Retail,4.7,4.0,8711,In Stock,No,No,Saturday,0,2026-05-30 09:47:12
ITEM014471,Amazon,Apple Mobile Essential 170,Apple,Electronics,Mobile,41152.09,40053.33,2.67,0.0,0.0,40053.33,5,TechZone India,4.6,4.1,16004,In Stock,Yes,No,Monday,0,2026-04-20 18:30:32
ITEM014472,Flipkart,Cosco Fitness Equipment Essential 830,Cosco,Sports,Fitness Equipment,1394.65,990.06,29.01,0.0,167.83,822.23,2,HomeEssentials Store,4.2,4.2,48443,In Stock,No,No,Tuesday,0,2026-07-07 22:50:48
